City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Flin Flon,CA,1/26/2022 22:41,54.7682,-101.865,15.64,67,100,14.97
305,Soanierana Ivongo,MG,1/26/2022 22:41,-16.9167,49.5833,72.18,89,86,6.11
306,Guaratuba,BR,1/26/2022 22:41,-25.8828,-48.5747,84.15,91,73,7.23
307,Lerwick,GB,1/26/2022 22:41,60.1545,-1.1494,48.2,84,86,32.95
308,Cururupu,BR,1/26/2022 22:41,-1.8283,-44.8683,74.91,93,100,3.31
309,San Severo,IT,1/26/2022 22:41,41.6897,15.376,40.6,86,12,3.33
310,Sakakah,SA,1/26/2022 22:41,29.9697,40.2064,49.57,63,3,20.11
311,Hervey Bay,AU,1/26/2022 22:41,-25.2986,152.8535,78.03,74,100,8.99
312,Taoudenni,ML,1/26/2022 22:41,22.6783,-3.9836,67.24,18,30,13.56
313,Marolambo,MG,1/26/2022 22:41,-20.05,48.1167,64.22,98,58,2.39
314,Bolu,TR,1/26/2022 22:41,40.6667,31.5833,10.72,94,82,1.14
315,Dortyol,TR,1/26/2022 22:41,36.8616,36.2289,38.86,93,100,0.67
316,Lastoursville,GA,1/26/2022 22:41,-0.8143,12.7287,73.49,86,48,2.33
317,Sal Rei,CV,1/26/2022 22:41,16.1833,-22.9167,70.36,78,99,24.2
318,Ulladulla,AU,1/26/2022 22:41,-35.35,150.4667,74.77,57,40,9.06
319,Galveston,US,1/26/2022 22:41,29.3669,-94.9669,57.18,63,0,8.05
320,Faanui,PF,1/26/2022 22:41,-16.4833,-151.75,80.87,76,74,15.59
321,Korla,CN,1/26/2022 22:38,41.7597,86.1469,21.78,70,0,3
322,Kieta,PG,1/26/2022 22:41,-6.2167,155.6333,80.42,82,100,1.36
323,Helong,CN,1/26/2022 22:41,42.5397,128.9972,3.51,92,10,4.47
324,La Libertad,EC,1/26/2022 22:41,-2.2333,-80.9,82.06,74,40,11.5
325,Shu,KZ,1/26/2022 22:41,43.5983,73.7614,26.98,70,3,3.06
326,Progreso,MX,1/26/2022 22:41,21.2833,-89.6667,80.11,78,61,11.99
327,Buala,SB,1/26/2022 22:41,-8.145,159.5921,80.94,73,99,5.95
328,Ostersund,SE,1/26/2022 22:42,63.1792,14.6357,32.45,80,75,10.36
329,Bilma,NE,1/26/2022 22:42,18.6853,12.9164,56.93,28,74,12.84
330,Baglan,AF,1/26/2022 22:42,36.1307,68.7083,37.56,37,0,3.27
331,Bethlehem,BR,1/26/2022 22:42,-1.4558,-48.5044,77.04,88,75,8.05
332,Banjar,ID,1/26/2022 22:42,-8.19,114.9675,80.46,90,99,3.04
333,Tukrah,LY,1/26/2022 22:42,32.5341,20.5791,52.54,66,100,15.95
334,Vieques,PR,1/26/2022 22:42,18.425,-65.8329,80.6,61,20,10.36
335,Vredendal,ZA,1/26/2022 22:42,-31.6683,18.5012,64.35,92,3,4.21
336,Nantucket,US,1/26/2022 22:42,41.2835,-70.0995,25.97,61,6,19.06
337,Suwanee,US,1/26/2022 22:43,34.0515,-84.0713,52.97,38,0,1.01
338,Valley City,US,1/26/2022 22:40,46.9233,-98.0032,36.59,93,75,19.57
339,Rocha,UY,1/26/2022 22:38,-34.4833,-54.3333,70.43,92,100,18.01
340,Thinadhoo,MV,1/26/2022 22:43,0.5333,72.9333,81.14,73,100,20.83
341,Panama City,PA,1/26/2022 22:41,8.9936,-79.5197,85.95,56,40,3
342,Auki,SB,1/26/2022 22:43,-8.7676,160.7034,79.23,82,100,5.7
343,Salym,RU,1/26/2022 22:43,60.0625,71.4789,-0.76,98,97,4.9
344,Chernyshevskiy,RU,1/26/2022 22:43,63.0128,112.4714,-18.42,100,91,3.13
345,Cabatuan,PH,1/26/2022 22:43,10.8794,122.486,76.33,90,51,7.05
346,Uruzgan,AF,1/26/2022 22:43,32.8333,66,24.21,48,0,8.75
347,Tombouctou,ML,1/26/2022 22:43,20,-3,68.81,14,86,11.01
348,Mangrol,IN,1/26/2022 22:43,21.1167,70.1167,60.6,44,1,12.06
349,Siderno,IT,1/26/2022 22:43,38.2779,16.302,53.19,80,48,9.95
350,Caudry,FR,1/26/2022 22:43,50.1249,3.4119,39.16,95,100,9.51
351,Vila Franca Do Campo,PT,1/26/2022 22:43,37.7167,-25.4333,60.19,77,65,10.67
352,San Cristobal,VE,1/26/2022 22:43,7.7669,-72.225,77.18,83,100,2.57
353,Kirensk,RU,1/26/2022 22:43,57.7853,108.1119,-9.13,100,95,0.98
354,Sioux Lookout,CA,1/26/2022 22:43,50.1001,-91.917,17.98,85,100,12.66
355,Muros,ES,1/26/2022 22:41,42.7762,-9.0603,50.23,75,0,9.15
356,Troitsko-Pechorsk,RU,1/26/2022 22:43,62.7084,56.1964,9.54,96,100,5.23
357,Batagay,RU,1/26/2022 22:43,67.6333,134.6333,-17.66,98,100,4.32
358,Dalvik,IS,1/26/2022 22:43,65.9702,-18.5286,28.33,73,99,9.13
359,Maunabo,PR,1/26/2022 22:43,18.0072,-65.8993,80.4,77,1,9.1
360,Lata,PT,1/26/2022 22:43,40.1629,-8.3327,50.41,81,37,4.29
361,Campbell River,CA,1/26/2022 22:42,50.0163,-125.2446,33.33,100,100,2.3
362,Tubmanburg,LR,1/26/2022 22:43,6.8708,-10.8172,73.18,94,4,2.15
363,Concepcion Del Uruguay,AR,1/26/2022 22:43,-32.4825,-58.2372,72.99,98,72,1.01
364,Half Moon Bay,US,1/26/2022 22:43,37.4636,-122.4286,66.61,61,0,1.01
365,Saint Joseph,US,1/26/2022 22:43,39.7686,-94.8466,34.32,36,20,14.97
366,Pangnirtung,CA,1/26/2022 22:43,66.1451,-65.7125,-14.8,58,100,3.44
367,Randfontein,ZA,1/26/2022 22:43,-26.1844,27.702,67.32,62,100,3.18
368,Bathsheba,BB,1/26/2022 22:43,13.2167,-59.5167,77.61,73,75,11.5
369,La Macarena,CO,1/26/2022 22:43,2.1837,-73.7849,82.99,53,100,0.31
370,Cabedelo,BR,1/26/2022 22:43,-6.9811,-34.8339,77.67,76,36,12.59
371,Baykit,RU,1/26/2022 22:43,61.67,96.37,-21.14,100,59,0.94
372,Erenhot,CN,1/26/2022 22:43,43.6475,111.9767,0.05,89,5,5.82
373,Nchelenge,ZM,1/26/2022 22:43,-9.3451,28.734,70.09,85,100,4.07
374,Olden,NO,1/26/2022 22:43,61.8364,6.8064,40.12,96,100,9.51
375,Kristiansund,NO,1/26/2022 22:44,63.1115,7.732,39.25,87,75,3.44
376,Prescott,US,1/26/2022 22:44,34.54,-112.4685,53.69,23,0,3
377,Nan,TH,1/26/2022 22:44,18.8333,100.6667,59.41,73,0,1.68
378,Batagay-Alyta,RU,1/26/2022 22:44,67.8006,130.4114,-8.79,88,100,5.06
379,Talaya,RU,1/26/2022 22:44,61.3833,152.75,-39.89,100,100,0.92
380,Saint-Joseph,RE,1/26/2022 22:44,-21.3667,55.6167,71.98,66,72,7.23
381,Bahia Blanca,AR,1/26/2022 22:41,-38.7196,-62.2724,65.91,51,0,15.32
382,Manati,PR,1/26/2022 22:44,18.4275,-66.4921,80.17,79,30,12.35
383,Mogadishu,SO,1/26/2022 22:44,2.0371,45.3438,76.5,78,88,17.9
384,Preobrazheniye,RU,1/26/2022 22:44,42.9019,133.9064,15.62,65,2,7.43
385,Conde,BR,1/26/2022 22:44,-7.2597,-34.9075,76.46,88,40,4.61
386,Saldanha,ZA,1/26/2022 22:44,-33.0117,17.9442,64.29,92,4,13.29
387,Bull Savanna,JM,1/26/2022 22:44,17.8868,-77.5902,74.53,82,39,5.03
388,Hambantota,LK,1/26/2022 22:44,6.1241,81.1185,71.67,84,83,8.19
389,Dolinsk,RU,1/26/2022 22:44,47.35,142.8,6.66,96,97,4.65
390,Umm Kaddadah,SD,1/26/2022 22:44,13.6017,26.6876,59.29,22,56,21.32
391,Bangangte,CM,1/26/2022 22:44,5.1409,10.5198,63.9,60,22,4.72
392,Akureyri,IS,1/26/2022 22:44,65.6835,-18.0878,28.33,74,40,0
393,Jilib,SO,1/26/2022 22:44,0.4883,42.7854,73.08,85,78,7.45
394,Eenhana,NA,1/26/2022 22:44,-17.4667,16.3333,78.55,72,26,6.11
395,Cassilandia,BR,1/26/2022 22:44,-19.1133,-51.7342,78.12,70,72,2.35
396,Geraldton,AU,1/26/2022 22:44,-28.7667,114.6,66.61,82,0,8.05
397,Adrar,MR,1/26/2022 22:44,20.5022,-10.0711,67.19,17,56,7.45
398,Omsukchan,RU,1/26/2022 22:44,62.5333,155.8,-33.9,98,93,3.74
399,Chalatenango,SV,1/26/2022 22:44,14.0333,-88.9333,81.72,50,69,4.09
400,Ilheus,BR,1/26/2022 22:44,-14.7889,-39.0494,78.62,89,20,3.44
401,Aswan,EG,1/26/2022 22:44,24.0934,32.907,51.1,43,0,9.22
402,Tabuk,PH,1/26/2022 22:44,17.4189,121.4443,72.32,98,100,2.48
403,Paris,FR,1/26/2022 22:40,48.8534,2.3488,38.1,91,100,3
404,Ngunguru,NZ,1/26/2022 22:44,-35.6167,174.5,75.16,56,71,10.22
405,Clyde River,CA,1/26/2022 22:41,70.4692,-68.5914,-7.37,77,100,32.21
406,Athens,GR,1/26/2022 22:40,37.9795,23.7162,41.2,65,20,4
407,Itoigawa,JP,1/26/2022 22:44,37.0333,137.85,39.31,85,99,8.23
408,Bandarbeyla,SO,1/26/2022 22:44,9.4942,50.8122,72.97,67,5,15.48
409,Sao Bartolomeu De Messines,PT,1/26/2022 22:44,37.2602,-8.2867,57.22,65,99,8.23
410,Nsanje,MW,1/26/2022 22:44,-16.92,35.262,74.08,97,99,0.63
411,Port Hedland,AU,1/26/2022 22:44,-20.3167,118.5667,80.65,74,75,4.61
412,San Quintin,MX,1/26/2022 22:44,30.4833,-115.95,62.13,58,100,8.55
413,Pasighat,IN,1/26/2022 22:44,28.0667,95.3333,54.82,82,94,2.26
414,Brae,GB,1/26/2022 22:44,60.3964,-1.353,48.11,85,88,30.31
415,Morondava,MG,1/26/2022 22:44,-20.2833,44.2833,80.1,77,5,8.61
416,Makaryev,RU,1/26/2022 22:44,57.8797,43.8069,-4.23,100,95,2.89
417,Colares,PT,1/26/2022 22:44,38.7992,-9.4469,56.34,55,67,7
418,Siuri,IN,1/26/2022 22:40,23.9167,87.5333,57.85,64,26,7.52
419,Kodinar,IN,1/26/2022 22:45,20.7903,70.7031,59.76,43,0,12.8
420,Mareeba,AU,1/26/2022 22:45,-17,145.4333,76.44,96,100,2.3
421,Tromso,NO,1/26/2022 22:45,69.6496,18.957,26.62,86,75,2.3
422,Kaeo,NZ,1/26/2022 22:45,-35.1,173.7833,75.33,71,73,6.42
423,Port-Cartier,CA,1/26/2022 22:45,50.0334,-66.8654,-5.69,91,4,7.4
424,Skibbereen,IE,1/26/2022 22:45,51.55,-9.2667,49.8,97,100,16.15
425,Kuching,MY,1/26/2022 22:45,1.55,110.3333,75.42,100,40,2.3
426,Zhigansk,RU,1/26/2022 22:45,66.7697,123.3711,-23.75,100,98,4.45
427,Qui Nhon,VN,1/26/2022 22:45,13.7667,109.2333,71.78,84,90,8.1
428,Champerico,GT,1/26/2022 22:45,14.3,-91.9167,90.14,63,3,9.86
429,Meybod,IR,1/26/2022 22:45,32.2501,54.0166,53.62,36,0,8.88
430,Vung Tau,VN,1/26/2022 22:45,10.346,107.0843,75.29,84,98,5.14
431,Rapid City,US,1/26/2022 22:45,44.0805,-103.231,43.9,45,0,8.99
432,Ixtapa,MX,1/26/2022 22:45,20.7,-105.2,75.22,80,98,5.99
433,Kungurtug,RU,1/26/2022 22:45,50.5994,97.5228,-18.65,94,39,1.81
434,Beringovskiy,RU,1/26/2022 22:45,63.05,179.3167,-1.93,97,100,5.14
435,Caala,AO,1/26/2022 22:45,-12.8525,15.5606,60.06,90,99,1.45
436,Dunedin,NZ,1/26/2022 22:45,-45.8742,170.5036,57.79,67,55,17
437,Braunfels,DE,1/26/2022 22:45,50.5155,8.3892,35.94,90,94,5.35
438,Zharkent,KZ,1/26/2022 22:45,44.1628,80,21.65,72,42,2.3
439,Ndele,CF,1/26/2022 22:45,8.4109,20.6473,73.45,22,91,5.17
440,Leirvik,NO,1/26/2022 22:45,59.7798,5.5005,44.71,94,100,17.52
441,Varkkallai,IN,1/26/2022 22:45,8.7341,76.7067,76.78,89,98,6.11
442,Siddipet,IN,1/26/2022 22:45,18.1,78.85,58.03,49,2,6.02
443,Rionero In Vulture,IT,1/26/2022 22:45,40.9257,15.67,34.63,77,0,5.17
444,Taian,CN,1/26/2022 22:45,36.1853,117.12,30.2,62,100,3.87
445,Menongue,AO,1/26/2022 22:45,-14.6585,17.691,64.53,82,90,1.45
446,Samarai,PG,1/26/2022 22:45,-10.6167,150.6667,83.93,73,100,4.43
447,Viransehir,TR,1/26/2022 22:45,37.2353,39.7631,40.75,94,100,7.43
448,Anadyr,RU,1/26/2022 22:45,64.75,177.4833,-19.86,98,100,4.59
449,Aller,ES,1/26/2022 22:45,43.1187,-5.5839,37.06,59,0,4.29
450,Olafsvik,IS,1/26/2022 22:45,64.8945,-23.7142,34.39,59,100,8.72
451,Cadca,SK,1/26/2022 22:45,49.435,18.789,32.86,98,100,4
452,Sena Madureira,BR,1/26/2022 22:45,-9.0656,-68.6569,75.6,93,100,3.4
453,Morant Bay,JM,1/26/2022 22:45,17.8815,-76.4093,82.02,79,14,7.56
454,Lagos,NG,1/26/2022 22:42,6.5833,3.75,79.12,88,0,2.1
455,Lagoa,PT,1/26/2022 22:43,39.05,-27.9833,58.69,79,6,12.57
456,Binga,ZW,1/26/2022 22:45,-17.6203,27.3414,70.14,95,100,5.01
457,Seymchan,RU,1/26/2022 22:45,62.8833,152.4333,-39.14,100,92,0.78
458,Hirara,JP,1/26/2022 22:43,24.8,125.2833,69.66,82,40,8.05
459,Dawei,MM,1/26/2022 22:45,14.0833,98.2,68.85,61,11,3.56
460,Aksarka,RU,1/26/2022 22:45,66.5606,67.7975,6.22,93,100,9.64
461,Abu Dhabi,AE,1/26/2022 22:45,24.4667,54.3667,65.97,88,6,4.85
462,Walvis Bay,NA,1/26/2022 22:44,-22.9575,14.5053,66.09,94,79,8.05
463,Harper,LR,1/26/2022 22:45,4.375,-7.7169,78.96,79,24,7.87
464,Kadyy,RU,1/26/2022 22:45,57.787,43.1903,-5.1,100,90,2.66
465,Sao Francisco,BR,1/26/2022 22:46,-15.9486,-44.8644,70.95,90,79,5.44
466,Daru,PG,1/26/2022 22:46,-9.0763,143.2092,81.54,85,100,6.85
467,Ust-Nera,RU,1/26/2022 22:46,64.5667,143.2,-39.01,97,67,1.61
468,Cayenne,GF,1/26/2022 22:44,4.9333,-52.3333,75.24,94,54,3.44
469,Xichang,CN,1/26/2022 22:46,27.8964,102.2634,39.02,84,9,1.95
470,Luderitz,NA,1/26/2022 22:46,-26.6481,15.1594,70.66,64,7,19.24
471,Jalu,LY,1/26/2022 22:46,29.0331,21.5482,47.61,66,6,7.96
472,Kyabram,AU,1/26/2022 22:46,-36.3167,145.05,76.08,65,98,15.52
473,Pemberton,CA,1/26/2022 22:42,50.3164,-122.8027,51.21,83,56,0.94
474,Abu Kamal,SY,1/26/2022 22:46,34.4506,40.9171,47.46,61,63,8.05
475,Pitimbu,BR,1/26/2022 22:46,-7.4706,-34.8086,77.59,76,15,11.54
476,Diphu,IN,1/26/2022 22:46,25.8333,93.4333,55.15,99,83,1.43
477,Victoria Point,AU,1/26/2022 22:46,-27.5833,153.3,80.1,73,91,4
478,Karratha,AU,1/26/2022 22:46,-20.7377,116.8463,80.49,67,5,14.36
479,Saint Anthony,US,1/26/2022 22:45,45.0205,-93.218,23.14,72,0,7
480,Manta,EC,1/26/2022 22:46,-0.95,-80.7333,80.38,74,75,9.22
481,Dossor,KZ,1/26/2022 22:47,47.5272,52.9811,29.86,97,100,11.86
482,Sahbuz,AZ,1/26/2022 22:47,39.4072,45.5739,26.2,81,76,3.24
483,Vanimo,PG,1/26/2022 22:47,-2.6741,141.3028,80.51,86,100,1.99
484,Shingu,JP,1/26/2022 22:47,33.7333,135.9833,41.22,73,99,6.08
485,Skjervoy,NO,1/26/2022 22:45,70.0311,20.9714,29.88,57,98,6.13
486,Olinda,BR,1/26/2022 22:47,-8.0089,-34.8553,82.13,78,20,6.91
487,Bairiki,KI,1/26/2022 22:47,1.3292,172.9752,86,70,40,11.5
488,Tucuman,AR,1/26/2022 22:44,-26.8241,-65.2226,71.6,88,100,9.22
489,Gigmoto,PH,1/26/2022 22:44,13.7796,124.39,78.8,91,97,9.17
490,Palotina,BR,1/26/2022 22:47,-24.2839,-53.84,77.59,75,97,7.49
491,Burla,IN,1/26/2022 22:47,21.5,83.8667,55.24,60,1,6.31
492,Governador Valadares,BR,1/26/2022 22:47,-18.8511,-41.9494,72.12,93,11,3.98
493,Hit,IQ,1/26/2022 22:47,33.6416,42.8251,49.59,42,0,10.83
494,Sur,OM,1/26/2022 22:47,22.5667,59.5289,66.94,53,10,2.19
495,Qandala,SO,1/26/2022 22:47,11.472,49.8728,70.7,72,2,5.23
496,Mitsamiouli,KM,1/26/2022 22:47,-11.3847,43.2844,80.01,75,98,6.26
497,Mala,PE,1/26/2022 22:47,-12.6581,-76.6308,72.1,82,53,5.01
498,San Jeronimo,PE,1/26/2022 22:47,-11.9472,-75.2829,52.32,79,100,1.54
499,Andijon,UZ,1/26/2022 22:47,40.7821,72.3442,27.68,34,0,5.57
500,Sankarpur,IN,1/26/2022 22:47,22.8481,88.4553,66.15,81,60,7.25
501,Price,US,1/26/2022 22:47,39.5994,-110.8107,38.46,32,0,4.61
502,Udachnyy,RU,1/26/2022 22:47,66.4167,112.4,-14.8,89,78,5.21
503,Sarangani,PH,1/26/2022 22:47,5.4033,125.4636,81.55,79,83,17.54
504,Inhambane,MZ,1/26/2022 22:47,-23.865,35.3833,77.32,88,76,9.31
505,Raudeberg,NO,1/26/2022 22:47,61.9875,5.1352,40.19,93,100,1.01
506,Vostok,RU,1/26/2022 22:47,46.4856,135.8833,-1.77,98,100,3.49
507,Krasnokamensk,RU,1/26/2022 22:47,50.0979,118.0369,-17.03,100,52,2.35
508,Ozinki,RU,1/26/2022 22:47,51.1786,49.6769,13.14,96,100,5.88
509,Yarim,YE,1/26/2022 22:47,14.298,44.3779,47.89,57,3,1.12
510,Banda Aceh,ID,1/26/2022 22:47,5.5577,95.3222,78.03,81,67,3.22
511,Dunda,TZ,1/26/2022 22:47,-8.1167,34.25,64.42,96,100,2.77
512,Aykhal,RU,1/26/2022 22:48,66,111.5,-9.94,85,78,6.98
513,Kokopo,PG,1/26/2022 22:48,-4.352,152.2633,83.82,72,98,7.14
514,Kyabe,TD,1/26/2022 22:48,9.4515,18.9449,76.62,21,14,6.62
515,Gobabis,NA,1/26/2022 22:48,-22.45,18.9667,72.18,45,74,5.79
516,Lakeside,US,1/26/2022 22:48,30.13,-81.7682,59.18,67,100,3
517,Biak,ID,1/26/2022 22:43,-0.9131,122.8766,77.65,82,100,1.54
518,Matara,LK,1/26/2022 22:48,5.9485,80.5353,71.26,87,83,3.11
519,Chase,CA,1/26/2022 22:48,50.8165,-119.6857,33.08,87,88,1.25
520,Vestmanna,FO,1/26/2022 22:48,62.1564,-7.1664,34.72,87,75,25.32
521,Cap Malheureux,MU,1/26/2022 22:48,-19.9842,57.6142,71.47,69,9,3
522,Aurdal,NO,1/26/2022 22:48,60.9242,9.4159,16.2,97,97,2.95
523,Nome,US,1/26/2022 22:48,64.5011,-165.4064,-15.84,90,0,0
524,Trelew,AR,1/26/2022 22:48,-43.249,-65.3051,63.86,54,2,15.68
525,Santo Tomas,PH,1/26/2022 22:48,14.1079,121.1414,77.32,93,41,5.17
526,California City,US,1/26/2022 22:48,35.1258,-117.9859,60.89,17,0,1.01
527,Sabang,ID,1/26/2022 22:48,5.8933,95.3214,80.94,76,48,6.31
528,Orlik,RU,1/26/2022 22:48,52.5178,99.825,-18.33,95,100,2.35
529,Luba,GQ,1/26/2022 22:48,3.4568,8.5547,76.89,83,62,8.5
530,Altamont,US,1/26/2022 22:48,42.2068,-121.7372,48.78,40,0,1.01
531,Tutoia,BR,1/26/2022 22:48,-2.7619,-42.2744,80.58,86,97,10.92
532,Salinas,US,1/26/2022 22:48,36.6777,-121.6555,69.22,53,0,0
533,Leeton,AU,1/26/2022 22:48,-34.5667,146.4,75.88,53,40,16.11
534,Grindavik,IS,1/26/2022 22:48,63.8424,-22.4338,31.89,100,75,6.91
535,Surt,LY,1/26/2022 22:48,31.2089,16.5887,54.55,57,81,10.87
536,Luena,AO,1/26/2022 22:48,-11.7833,19.9167,62.38,97,100,4.99
537,Tanda,IN,1/26/2022 22:48,26.55,82.65,47.03,77,0,6.91
538,Meulaboh,ID,1/26/2022 22:48,4.1363,96.1285,75.65,85,96,2.82
539,Passo De Camaragibe,BR,1/26/2022 22:48,-9.2368,-35.4901,80.15,86,17,4.03
540,Manaure,CO,1/26/2022 22:48,11.7751,-72.4445,80.71,59,84,18.63
541,Port Blair,IN,1/26/2022 22:48,11.6667,92.75,78.84,78,20,1.14
542,Lucera,IT,1/26/2022 22:48,41.5082,15.3351,39.02,80,0,4.94
543,Sorong,ID,1/26/2022 22:48,-0.8833,131.25,81.57,80,100,10.83
544,Shiyan,CN,1/26/2022 22:48,32.6475,110.7781,34.48,98,99,2.15
545,Gelemso,ET,1/26/2022 22:48,8.8167,40.5167,56.97,35,0,2.46
546,Lazaro Cardenas,MX,1/26/2022 22:48,17.9583,-102.2,81.9,58,50,6.93
547,Fuzhou,CN,1/26/2022 22:48,26.0614,119.3061,57.09,95,1,1.25
548,Itacoatiara,BR,1/26/2022 22:48,-3.1431,-58.4442,74.26,96,97,2.55
549,Sorland,NO,1/26/2022 22:48,67.667,12.6934,35.67,81,97,13.42
550,Kletskaya,RU,1/26/2022 22:48,49.3145,43.0584,28.94,91,99,9.48
551,Lisakovsk,KZ,1/26/2022 22:48,52.5369,62.4936,10.36,93,100,9.17
552,Kormilovka,RU,1/26/2022 22:48,55.0026,74.1028,-0.65,100,100,4.52
553,Kahului,US,1/26/2022 22:48,20.8947,-156.47,81.97,63,20,16.11
554,Nara,JP,1/26/2022 22:48,34.6851,135.8049,42.12,61,55,2.06
555,Magaria,NE,1/26/2022 22:48,12.9983,8.9099,61.61,19,0,10.29
